pathway,pval,padj,log2err,ES,NES,size,leadingEdge,term,comparison_family,group1,group2,tissue,day,celltype,gs_id,parentTerm,Mtb
GO:0002218,1.6343476366708612e-4,0.06219113612995522,0.5188480777437918,0.4347411380211298,1.8602749145965551,80,"Gbp5,Trim30c,Ikbke,Gbp3,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Tnf,Mapkapk3,Zbp1,Havcr2,Sqstm1,Gbp7,Ifi207,Igtp,Ninj1,Irf7,Ifi204,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,Znfx1,Pdpk1,Tlr2,Irgm2,Mefv,Sirt2,Znrf1,Tbk1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Traf6,Clec4e,Nod1,Rnf115,Traf3,Irf1,Arf6,Trim25,Trim30a,Tlr4,Pik3ap1,Cd300lf,Cd14,Slc15a3,Tnfaip3,Washc4,Trim12a",activation of innate immune response,mtb,pos,neg,lung,15,Neutrophil,GO:0002218,defense response to virus,NA
GO:0045089,1.5948749347890584e-4,0.06219113612995522,0.5188480777437918,0.4184237152716028,1.8289903866246544,91,"Gbp5,Trim30c,Ikbke,Gbp3,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Mapkapk3,Zbp1,Havcr2,Sqstm1,Gbp7,Ifi207,Igtp,Ninj1,Irf7,Ifi204,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,Znfx1,Pdpk1,Vav1,Tlr2,Irgm2,Mefv,Parp9,Sirt2,Znrf1,Tbk1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Traf6,Clec4e,Lamp1,Nod1,Trim56,Rnf115,Traf3,Irf1,H2-T23,Arf6,Trim25,Trim30a,Tlr4,Pik3ap1,Cd300lf,Cd14",positive regulation of innate immune response,mtb,pos,neg,lung,15,Neutrophil,GO:0045089,defense response to virus,NA
GO:0034341,1.832621969996014e-4,0.06567658984973215,0.5188480777437918,0.509141269922052,1.995033596280169,42,"Tgtp1,Gbp5,Cxcl16,Gbp3,Gbp2,Irgm1,Nlrc5,Tnf,Parp14,Bst2,Gbp7,Igtp,Daxx,Acod1,Capg,H2-Q7,Tlr2,Gbp9,Irgm2,Rab20,Mefv,Parp9",response to type II interferon,mtb,pos,neg,lung,15,Neutrophil,GO:0034341,response to interferon-beta,NA
GO:0032886,2.1412248718337003e-4,0.07366670049056663,0.5188480777437918,-0.47005491345868566,-2.243847554250787,21,"Ccdc88c,Cdkn1b,Ripor2,Cfap43,Clip1,Kat2b,Clasp1,Macf1,Gda,Cdk11b,Cdk2ap2,Tacc1",regulation of microtubule-based process,mtb,pos,neg,lung,15,Neutrophil,GO:0032886,microtubule bundle formation,NA
GO:0050776,2.3012727491206395e-4,0.07612787275071778,0.5188480777437918,0.3548362929577356,1.637794176010639,176,"Gbp5,Trim30c,Ikbke,Gbp3,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Dtx4,Mapkapk3,Zbp1,Parp14,Fcgr2b,Dgkz,Smcr8,Havcr2,Sqstm1,Bcl2a1d,Usp18,Gbp7,Ifi207,Clec2d,Igtp,Ninj1,Irf7,Isg15,Bax,Ifi204,Stat2,C3,Ifih1,Oasl1,H2-Q4,Acod1,Tnip1,Nmi,Abr,Malt1,Ptafr,Ifi35,Sh2b2,Lipa,C9orf72,Tap1,H2-Q7,Smad3,Znfx1,H2-Q6,Pdpk1,Vav1,Tlr2,Irgm2,Tap2,Pnp,Mefv,Parp9,Cd24a,Sirt2,B2m,Znrf1,Tgfb1,Tbk1,Tnfrsf1b,Trafd1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Brd2,Traf6,Clec4e,N4bp1,Lamp1,Nr4a3,Nod1,Trim56,Rnf115,Traf3,Irf1,Lgals3,H2-T23,Rgcc,Zc3h12a,Arf6,Trim25,Trim30a,Tlr4,Tarm1,Pik3ap1,Cd300lf,Cd14,Slc15a3,Clec12a,Nfkb1,Tnfaip3,Washc4,Trim12a,H2-D1,Sppl2a,Lcp2,Grn,Trim12c,Peli1,Ptprj,Dennd1b,H2-K1,Casp8,Erbin,Rbm47,Slc11a1",regulation of immune response,mtb,pos,neg,lung,15,Neutrophil,GO:0050776,dendritic cell migration,NA
GO:0051715,2.5347655945950784e-4,0.08074636621893433,0.49849310876659025,0.872626582278481,1.9381087415893152,5,"Gbp5,Gbp3,Gbp2,Gbp7,Igtp",cytolysis in another organism,mtb,pos,neg,lung,15,Neutrophil,GO:0051715,cytolysis,NA
GO:0002833,2.833664336063109e-4,0.08704409626599573,0.49849310876659025,0.40335034483687826,1.7656945828485835,95,"Gbp5,Trim30c,Ikbke,Gbp3,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Mapkapk3,Zbp1,Havcr2,Sqstm1,Gbp7,Ifi207,Igtp,Ninj1,Irf7,Ifi204,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,Znfx1,Pdpk1,Vav1,Tlr2,Irgm2,Mefv,Parp9,Cd24a,Sirt2,Znrf1,Tbk1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Traf6,Clec4e,Lamp1,Nod1,Trim56,Rnf115,Traf3,Irf1,H2-T23,Arf6,Trim25,Trim30a,Tlr4,Pik3ap1,Cd300lf,Cd14,Slc15a3,Tnfaip3,Washc4,Trim12a,Grn,Trim12c,Peli1,Erbin,Rbm47",positive regulation of response to biotic stimulus,mtb,pos,neg,lung,15,Neutrophil,GO:0002833,defense response to virus,NA
GO:0002832,3.722137859687042e-4,0.11039347493506294,0.49849310876659025,0.5240439913812829,1.9706954706494968,32,"Irgm1,Cd274,Nlrc5,Dtx4,Parp14,Havcr2,Usp18,Ifi207,Clec2d,Igtp,Isg15,Stat2,Acod1,Nmi,Tap1,Irgm2,Tap2,Tgfb1,Trafd1,Zdhhc18",negative regulation of response to biotic stimulus,mtb,pos,neg,lung,15,Neutrophil,GO:0002832,defense response to virus,NA
GO:0001660,4.3315252394687554e-4,0.12418482861556922,0.49849310876659025,0.943127962085308,1.744435417267565,3,"Il1rn,Il1a,Tnf",fever generation,mtb,pos,neg,lung,15,Neutrophil,GO:0001660,positive regulation of neuroinflammatory response,NA
GO:0051494,5.267048657501584e-4,0.14613511452635847,0.47727081536286214,-0.4900774917477806,-2.3648768791629498,20,"Ccdc88c,Map3k1,Tacstd2,Add3,Ssh2,Svil,Kat2b,Myadm,Clasp1,Gsn,Coro1a,Mtpn,Npm1,Capzb",negative regulation of cytoskeleton organization,mtb,pos,neg,lung,15,Neutrophil,GO:0051494,negative regulation of cytoskeleton organization,NA
GO:0038034,6.405403706212366e-4,0.16203787434450753,0.47727081536286214,0.6384067055395587,2.0037553018496106,16,"Eya3,Il1a,Inhba,Bcl2a1a,Tnf,Bcl2a1d,Bcl2a1b,Bcl2l1,Bax",signal transduction in absence of ligand,mtb,pos,neg,lung,15,Neutrophil,GO:0038034,extrinsic apoptotic signaling pathway in absence of ligand,NA
GO:0097192,6.405403706212366e-4,0.16203787434450753,0.47727081536286214,0.6384067055395587,2.0037553018496106,16,"Eya3,Il1a,Inhba,Bcl2a1a,Tnf,Bcl2a1d,Bcl2a1b,Bcl2l1,Bax",extrinsic apoptotic signaling pathway in absence of ligand,mtb,pos,neg,lung,15,Neutrophil,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,NA
GO:0071345,6.286399313017736e-4,0.16203787434450753,0.47727081536286214,0.34706260067382727,1.595263701509345,166,"Tgtp1,Ccl4,Ccl3,Gbp5,Ifi47,Ikbke,Gbp3,Arid5b,Il1rn,Il1a,Gclm,Ifit2,Gbp2,Irgm1,Cxcl10,Ifi211,Inhba,Nlrc5,Cish,Tnf,Icam1,Ifit3,Il15ra,Zbp1,Parp14,Socs1,Ifit1,Csf1,Ccrl2,Usp18,Gbp7,Ifi207,Tcirg1,Gm12185,Igtp,Irf7,Isg15,Ifi204,Stat2,Hk2,Daxx,Ifih1,Oasl1,Acod1,Sh2b2,Capg,H2-Q7,Csf2rb2,Tlr2,Il10rb,Oasl2,Gbp9,Rffl,Irgm2,Adam17,Pias4,Rab20,Parp9,Cd24a,Gsk3a,Tbk1,Tnfrsf1b,Irak2,Snx10,Traf1,Ugcg,Casp1",cellular response to cytokine stimulus,mtb,pos,neg,lung,15,Neutrophil,GO:0071345,response to interferon-beta,NA
GO:0031110,6.816483874268284e-4,0.16751022229309004,0.47727081536286214,-0.7731573431269307,-2.228565176827472,6,"Ccdc88c,Cdkn1b,Clip1,Clasp1,Gda",regulation of microtubule polymerization or depolymerization,mtb,pos,neg,lung,15,Neutrophil,GO:0031110,microtubule bundle formation,NA
GO:0008630,7.483047458132962e-4,0.17878247552056,0.47727081536286214,0.5774656067343239,1.9848378138466436,22,"Ikbke,Fnip2,Bcl2a1a,Tnf,Bcl2a1d,Ier3,Sod2,Bcl2a1b,Bcl2l1,Bax,Ifi204,Hmox1,Pnp,Pias4,Tnfrsf1b,Kdm1a",intrinsic apoptotic signaling pathway in response to DNA damage,mtb,pos,neg,lung,15,Neutrophil,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,NA
GO:0006903,8.790428963737504e-4,0.18901619879276568,0.47727081536286214,-0.7613960849346291,-2.1946642759616344,6,"Exoc6,Preb,Clasp1,Chp1,Map4k2",vesicle targeting,mtb,pos,neg,lung,15,Neutrophil,GO:0006903,vesicle targeting,NA
GO:1902903,8.746563913416045e-4,0.18901619879276568,0.47727081536286214,-0.30460862324527826,-2.040883424321119,49,"Mef2c,Ccdc88c,Map3k1,Arhgap18,Cdkn1b,Tacstd2,Add3,Mtss1,Ssh2,Svil,Clip1,Myadm,S100a10,Clasp1,Ccdc88a,Gda,Gsn,Prex1,Coro1a,Mtpn,Rb1,Myh9,Cotl1,Capzb,App,Actr3,Flna,Gmfg,Braf,Actg1,Hcls1,Nckap1l",regulation of supramolecular fiber organization,mtb,pos,neg,lung,15,Neutrophil,GO:1902903,negative regulation of cytoskeleton organization,NA
GO:0097066,8.397667071226514e-4,0.18901619879276568,0.47727081536286214,0.9296998420221168,1.7195983970887134,3,"Gclm,Gclc,Ctsb",response to thyroid hormone,mtb,pos,neg,lung,15,Neutrophil,GO:0097066,cellular response to amino acid stimulus,NA
GO:0097067,8.397667071226514e-4,0.18901619879276568,0.47727081536286214,0.9296998420221168,1.7195983970887134,3,"Gclm,Gclc,Ctsb",cellular response to thyroid hormone stimulus,mtb,pos,neg,lung,15,Neutrophil,GO:0097067,cellular response to amino acid stimulus,NA
GO:0036336,0.00106910154085264,0.21893672268746692,0.45505986738722953,-0.7553444180522565,-2.177220822574422,6,"Dock8,Ext1,Nlrp12,Retnlg,Alox5,Trpm2",dendritic cell migration,mtb,pos,neg,lung,15,Neutrophil,GO:0036336,dendritic cell migration,NA
GO:0002703,0.00105489199241441,0.21893672268746692,0.45505986738722953,0.4667266681202619,1.8629330688000127,46,"Rsad2,Cd274,Tnf,Fcgr2b,Havcr2,Bst2,Clec2d,C3,H2-Q4,Abr,Malt1,Ptafr,Hmox1,Tap1,H2-Q7,H2-Q6,Pdpk1,Vav1,Tlr2,Tap2,Pnp,Cd24a,B2m,Tgfb1,Tnfrsf1b",regulation of leukocyte mediated immunity,mtb,pos,neg,lung,15,Neutrophil,GO:0002703,dendritic cell migration,NA
GO:0010906,0.00143643467953407,0.2588517377429442,0.45505986738722953,-0.5715298124186241,-2.285260621305413,12,"Insr,Prkag2,Kat2b,Sesn2,Oprm1,Prkag1,Sik1,Ppp1ca,Ncoa2",regulation of glucose metabolic process,mtb,pos,neg,lung,15,Neutrophil,GO:0010906,regulation of glucose metabolic process,NA
GO:0045071,0.00148890933120576,0.2588517377429442,0.45505986738722953,0.6171700887624976,1.9371003261246604,16,"Ilf3,Rsad2,Tnf,Bst2,Isg20,Ifi207,Isg15,Ifih1,Oasl1,Znfx1,Oasl2",negative regulation of viral genome replication,mtb,pos,neg,lung,15,Neutrophil,GO:0045071,negative regulation of viral genome replication,NA
GO:0071346,0.00132923576774681,0.2588517377429442,0.45505986738722953,0.5011563502502057,1.8884894381510184,34,"Gbp5,Gbp3,Gbp2,Irgm1,Nlrc5,Tnf,Parp14,Gbp7,Igtp,Daxx,Acod1,Capg,H2-Q7,Tlr2,Gbp9,Irgm2,Rab20,Parp9",cellular response to type II interferon,mtb,pos,neg,lung,15,Neutrophil,GO:0071346,response to interferon-beta,NA
GO:0002706,0.00146323143097918,0.2588517377429442,0.45505986738722953,0.4965181412155138,1.8671830382209176,32,"Rsad2,Cd274,Tnf,Fcgr2b,Havcr2,Clec2d,C3,H2-Q4,Malt1,Tap1,H2-Q7,H2-Q6,Vav1,Tap2,Pnp,Cd24a,B2m,Tgfb1,Tnfrsf1b,Traf6,Lamp1",regulation of lymphocyte mediated immunity,mtb,pos,neg,lung,15,Neutrophil,GO:0002706,dendritic cell migration,NA
GO:0060759,0.00134709178223582,0.2588517377429442,0.45505986738722953,0.4631935934202569,1.822954820648264,43,"Ikbke,Il1rn,Irgm1,Nlrc5,Cish,Zbp1,Parp14,Csf1,Usp18,Igtp,Irf7,Isg15,Stat2,Ifih1,Tlr2,Rffl,Irgm2,Adam17,Pias4,Parp9,Cd24a,Tbk1,Irak2,Casp1,Casp4",regulation of response to cytokine stimulus,mtb,pos,neg,lung,15,Neutrophil,GO:0060759,response to interferon-beta,NA
GO:0002221,0.00150247663089222,0.2588517377429442,0.45505986738722953,0.4124725013841182,1.727600522441029,68,"Gbp5,Gbp2,Rsad2,Irgm1,Cd274,Tnf,Mapkapk3,Havcr2,Sqstm1,Ifi207,Igtp,Ninj1,Irf7,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,Pdpk1,Tlr2,Irgm2,Mefv,Sirt2,Znrf1,Tbk1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Traf6,Clec4e,Nod1,Rnf115,Traf3,Irf1,Arf6,Trim25,Trim30a,Tlr4,Pik3ap1,Cd300lf,Cd14,Slc15a3,Tnfaip3,Washc4",pattern recognition receptor signaling pathway,mtb,pos,neg,lung,15,Neutrophil,GO:0002221,defense response to virus,NA
GO:0031349,0.00150477698955321,0.2588517377429442,0.45505986738722953,0.367916995683163,1.6392652396334957,112,"Ccl3,Gbp5,Trim30c,Ikbke,Gbp3,Abcc1,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Mapkapk3,Zbp1,Havcr2,Sqstm1,Gbp7,Ifi207,Igtp,Ninj1,Irf7,Ifi204,C3,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,Znfx1,Pdpk1,Vav1,Tlr2,Irgm2,Mefv,Parp9,Cd24a,Sirt2,Znrf1,Tgfb1,Tbk1,Optn,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Map3k8,Casp4,Traf6,Clec4e,Lamp1,Nod1,Trim56,Rnf115,Traf3",positive regulation of defense response,mtb,pos,neg,lung,15,Neutrophil,GO:0031349,positive regulation of neuroinflammatory response,NA
GO:0032103,0.00146638109621613,0.2588517377429442,0.45505986738722953,0.35385289934934405,1.5980728594639375,135,"Plau,Ccl3,Gbp5,Trim30c,Ikbke,Gbp3,Abcc1,Gbp2,Rsad2,Irgm1,Cxcl10,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Mapkapk3,Zbp1,Csf1,Havcr2,Sqstm1,Gbp7,Ifi207,Igtp,Ninj1,Irf7,Ifi204,C3,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,P2rx4,Smad3,Znfx1,Pdpk1,Vav1,Tlr2,Irgm2,Adam17,Mefv,Parp9,Cd24a,Lgmn,Sirt2,Znrf1,Tgfb1,Tbk1,Optn,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Map3k8,Casp4,Traf6,Clec4e,Lamp1,Ptk2b,Nod1,Trim56,Rnf115,Traf3",positive regulation of response to external stimulus,mtb,pos,neg,lung,15,Neutrophil,GO:0032103,negative regulation of response to external stimulus,NA
GO:1902904,0.0016392946965546,0.2711456477897343,0.45505986738722953,-0.47421132814404104,-2.1892046680658592,18,"Ccdc88c,Map3k1,Tacstd2,Add3,Ssh2,Svil,Myadm,Clasp1,Gsn,Coro1a,Mtpn",negative regulation of supramolecular fiber organization,mtb,pos,neg,lung,15,Neutrophil,GO:1902904,negative regulation of cytoskeleton organization,NA
GO:0001562,0.00162375807737883,0.2711456477897343,0.45505986738722953,0.6962155555633138,1.91550529547182,10,"Tgtp1,Gbp3,Gbp2,Ier3,Gbp7,Igtp,Gbp9,Irgm2",response to protozoan,mtb,pos,neg,lung,15,Neutrophil,GO:0001562,response to protozoan,NA
GO:0002758,0.00169146504953396,0.27449605454795606,0.45505986738722953,0.4174699827921396,1.752423942645896,69,"Gbp5,Gbp2,Rsad2,Irgm1,Clec4n,Cd274,Tnf,Mapkapk3,Havcr2,Sqstm1,Ifi207,Igtp,Ninj1,Irf7,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Ifi35,Pdpk1,Tlr2,Irgm2,Mefv,Sirt2,Znrf1,Tbk1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Traf6,Clec4e,Nod1,Rnf115,Traf3,Irf1,Arf6,Trim25,Trim30a,Tlr4,Pik3ap1,Cd300lf,Cd14,Slc15a3,Tnfaip3,Washc4",innate immune response-activating signaling pathway,mtb,pos,neg,lung,15,Neutrophil,GO:0002758,defense response to virus,NA
GO:0009617,0.00183527762596593,0.2923189418691291,0.45505986738722953,0.34844433937200775,1.5745224994400957,133,"Tgtp1,Gas2l3,Gbp5,Trim30c,Cxcl16,Gbp3,Il1a,Pdcd1lg2,Gbp2,Rnf213,Irgm1,Cxcl10,Cd274,Nlrc5,Tnf,Ifit3,Mapkapk3,AA467197,Ifit1,Herc6,Fcgr2b,Havcr2,Usp18,Cflar,Gbp7,Sod2,Rgs1,Igtp,Isg15,Ifi204,C3,Acod1,Tnip1,Abr,Malt1,Ptafr,Rbpj,Znfx1,Fuca2,Tlr2,Gbp9,Irgm2,Tap2,Adam17,Cd24a,St13,Cd68,Cmpk2,Slfn4,B2m,Tbk1,Optn,Tnfrsf1b,Irak2,Nfkbib,Casp1,Casp4,Sp110,Traf6",response to bacterium,mtb,pos,neg,lung,15,Neutrophil,GO:0009617,response to protozoan,NA
GO:0035455,0.00188202357499311,0.2943142685184688,0.45505986738722953,0.7285018307983462,1.9049923807697324,8,"Tgtp1,Ifit2,Ifit1,Bst2,Ifi204",response to interferon-alpha,mtb,pos,neg,lung,15,Neutrophil,GO:0035455,response to interferon-beta,NA
GO:0001959,0.00192560509022975,0.2957523103761813,0.45505986738722953,0.4617990040299184,1.7993721088912975,40,"Ikbke,Il1rn,Irgm1,Nlrc5,Cish,Zbp1,Parp14,Csf1,Usp18,Igtp,Irf7,Isg15,Stat2,Rffl,Irgm2,Adam17,Pias4,Parp9,Cd24a,Tbk1,Irak2,Casp1,Casp4",regulation of cytokine-mediated signaling pathway,mtb,pos,neg,lung,15,Neutrophil,GO:0001959,response to interferon-beta,NA
GO:0060338,0.00198422280823699,0.299408778485024,0.4317076958033464,0.649819840486561,1.8955922589117864,12,"Ikbke,Nlrc5,Zbp1,Usp18,Irf7,Isg15,Stat2",regulation of type I interferon-mediated signaling pathway,mtb,pos,neg,lung,15,Neutrophil,GO:0060338,response to interferon-beta,NA
GO:0150078,0.00206702682592029,0.3065258229265595,0.4317076958033464,-0.7871835443037974,-2.0594214273553972,5,"Ctsc,Stap1,Mmp8,Lrrk2,Plcg2",positive regulation of neuroinflammatory response,mtb,pos,neg,lung,15,Neutrophil,GO:0150078,positive regulation of neuroinflammatory response,NA
GO:0045069,0.00214940486323559,0.31333951235066737,0.4317076958033464,0.5711729189971039,1.911889976314415,20,"Ilf3,Rsad2,Tnf,Bst2,Isg20,Gbp7,Ifi207,Isg15,Ifih1,Oasl1,Larp1,Znfx1,Oasl2",regulation of viral genome replication,mtb,pos,neg,lung,15,Neutrophil,GO:0045069,negative regulation of viral genome replication,NA
GO:0031348,0.00222289773715976,0.3186523906218519,0.4317076958033464,0.4390929474914839,1.767557796428694,49,"Irgm1,Nlrc5,Dtx4,Parp14,Fcgr2b,Havcr2,Usp18,Ier3,Ifi207,Clec2d,Igtp,Isg15,Stat2,Acod1,Nmi,Abr,Tap1,Smad3,Irgm2,Tap2,Mefv,Cd24a,Tgfb1,Tnfrsf1b,Trafd1,Zdhhc18",negative regulation of defense response,mtb,pos,neg,lung,15,Neutrophil,GO:0031348,positive regulation of neuroinflammatory response,NA
GO:0045824,0.0022807148944598,0.32158080011883317,0.4317076958033464,0.5468622989962476,1.9128280045047337,24,"Nlrc5,Dtx4,Parp14,Havcr2,Usp18,Ifi207,Clec2d,Isg15,Stat2,Acod1,Nmi,Tap1,Tap2,Tgfb1,Trafd1,Zdhhc18",negative regulation of innate immune response,mtb,pos,neg,lung,15,Neutrophil,GO:0045824,defense response to virus,NA
GO:0048525,0.0027989221260761,0.3825072386591547,0.4317076958033464,0.5890409877135078,1.8797173904029127,17,"Ilf3,Rsad2,Tnf,Bst2,Isg20,Ifi207,Isg15,Ifih1,Oasl1,Znfx1,Oasl2",negative regulation of viral process,mtb,pos,neg,lung,15,Neutrophil,GO:0048525,negative regulation of viral genome replication,NA
GO:0050778,0.00280176212481417,0.3825072386591547,0.4317076958033464,0.3466734464827053,1.5754839574323949,145,"Gbp5,Trim30c,Ikbke,Gbp3,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Mapkapk3,Zbp1,Dgkz,Havcr2,Sqstm1,Bcl2a1d,Gbp7,Ifi207,Igtp,Ninj1,Irf7,Bax,Ifi204,C3,Ifih1,Oasl1,H2-Q4,Acod1,Tnip1,Nmi,Malt1,Ptafr,Ifi35,Sh2b2,Lipa,H2-Q7,Znfx1,H2-Q6,Pdpk1,Vav1,Tlr2,Irgm2,Tap2,Pnp,Mefv,Parp9,Cd24a,Sirt2,B2m,Znrf1,Tgfb1,Tbk1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Casp4,Brd2,Traf6,Clec4e,Lamp1,Nr4a3,Nod1,Trim56,Rnf115,Traf3,Irf1,Lgals3,H2-T23,Rgcc,Zc3h12a,Arf6,Trim25,Trim30a,Tlr4,Pik3ap1,Cd300lf,Cd14,Slc15a3,Nfkb1,Tnfaip3,Washc4,Trim12a,H2-D1,Lcp2,Trim12c,Peli1,Ptprj,Dennd1b,H2-K1,Erbin,Rbm47,Slc11a1",positive regulation of immune response,mtb,pos,neg,lung,15,Neutrophil,GO:0050778,dendritic cell migration,NA
GO:0022898,0.00304630243168087,0.409394487732613,0.4317076958033464,-0.39916043114346816,-1.9054266459735287,21,"Plcb1,Adrb2,Ahnak,Nedd4l,Mmp9,Stim2,Selenon,Oprm1,Chp1",regulation of transmembrane transporter activity,mtb,pos,neg,lung,15,Neutrophil,GO:0022898,regulation of monoatomic ion transmembrane transporter activity,NA
GO:0031347,0.00320996029022069,0.4247518224028959,0.4317076958033464,0.33419284573496433,1.5322971117154582,158,"Ccl3,Gbp5,Trim30c,Ikbke,Gbp3,Abcc1,Gbp2,Rsad2,Irgm1,Ifi211,Clec4n,Cd274,Nlrc5,Tnf,Dtx4,Mapkapk3,Zbp1,Parp14,Fcgr2b,Havcr2,Sqstm1,Usp18,Ier3,Gbp7,Ifi207,Clec2d,Igtp,Ninj1,Irf7,Isg15,Ifi204,Stat2,C3,Ifih1,Oasl1,Acod1,Tnip1,Nmi,Abr,Ifi35,Tap1,Smad3,Znfx1,Pdpk1,Vav1,Dtx3l,Tlr2,Irgm2,Tap2,Mefv,Parp9,Cd24a,Sirt2,Znrf1,Tgfb1,Tbk1,Optn,Tnfrsf1b,Trafd1,Irak2,Zdhhc18,Ddx60,Casp1,Lrrfip2,Map3k8,Casp4,Traf6,Clec4e,N4bp1,Lamp1,Apobec3,Nod1,Trim56,Rnf115,Traf3",regulation of defense response,mtb,pos,neg,lung,15,Neutrophil,GO:0031347,positive regulation of neuroinflammatory response,NA
GO:0034446,0.00433340424450624,0.4374200593258064,0.40701791892395395,-0.5819043501341881,-2.126939410518657,10,"Tacstd2,Myadm,S100a10,Dock5,Peak1,Prex1,Itga4,Flna,Braf",substrate adhesion-dependent cell spreading,mtb,pos,neg,lung,15,Neutrophil,GO:0034446,substrate adhesion-dependent cell spreading,NA
GO:0031109,0.00419132541681751,0.4374200593258064,0.40701791892395395,-0.6200279517358972,-2.114552684716629,9,"Ccdc88c,Cdkn1b,Nin,Clip1,Clasp1,Gda",microtubule polymerization or depolymerization,mtb,pos,neg,lung,15,Neutrophil,GO:0031109,microtubule bundle formation,NA
GO:0051258,0.00365409878053147,0.4374200593258064,0.4317076958033464,-0.31342549420514487,-1.911653712421168,35,"Map3k1,Arhgap18,Cdkn1b,Add3,Nin,Mtss1,Ssh2,Svil,Clip1,Myadm,Clasp1,Gda,Gsn,Prex1,Coro1a,Mtpn",protein polymerization,mtb,pos,neg,lung,15,Neutrophil,GO:0051258,protein polymerization,NA
GO:0042832,0.00407973111200057,0.4374200593258064,0.40701791892395395,0.6869847662872023,1.84339382579328,9,"Tgtp1,Gbp3,Gbp2,Gbp7,Igtp,Gbp9,Irgm2",defense response to protozoan,mtb,pos,neg,lung,15,Neutrophil,GO:0042832,response to protozoan,NA
GO:0032890,0.00345694513537477,0.4374200593258064,0.4317076958033464,0.6685510233565342,1.8393915724798633,10,"Il1rn,Il1a,Tnf,Slc38a1,Slc43a2,Dtnbp1",regulation of organic acid transport,mtb,pos,neg,lung,15,Neutrophil,GO:0032890,positive regulation of peptide secretion,NA
GO:0019079,0.00413579381829208,0.4374200593258064,0.40701791892395395,0.5260315418803903,1.828783599128612,23,"Ilf3,Rsad2,Tnf,Bst2,Isg20,Gbp7,Ifi207,Isg15,Ifih1,Oasl1,Larp1,Znfx1,Oasl2",viral genome replication,mtb,pos,neg,lung,15,Neutrophil,GO:0019079,negative regulation of viral genome replication,NA
GO:0140888,0.00418205289925585,0.4374200593258064,0.40701791892395395,0.509066070861322,1.82795610480478,27,"Ikbke,Irgm1,Nlrc5,Zbp1,Parp14,Usp18,Igtp,Irf7,Isg15,Stat2,Ifih1,Oasl1,Oasl2,Irgm2,Parp9",interferon-mediated signaling pathway,mtb,pos,neg,lung,15,Neutrophil,GO:0140888,NA,NA
GO:0000226,0.0041189755544843,0.4374200593258064,0.40701791892395395,-0.2954926882384772,-1.8095486094392843,42,"Sdccag8,Ccdc88c,Cdkn1b,Kif23,Ripor2,Nin,Cfap43,Clip1,Kat2b,Clasp1,Ccdc88a,Chp1,Gda,Cdk11b,Cdk2ap2,Tacc1,Ncor1,Gadd45a,Myh9,Npm1,Pten,Atrx",microtubule cytoskeleton organization,mtb,pos,neg,lung,15,Neutrophil,GO:0000226,microtubule bundle formation,NA
GO:0042596,0.00441422493657092,0.4374200593258064,0.40701791892395395,-0.8870458135860979,-1.785587220313149,3,"Mef2c,Ext1,Atp1a3",fear response,mtb,pos,neg,lung,15,Neutrophil,GO:0042596,fear response,NA
GO:0050777,0.00423394456958095,0.4374200593258064,0.40701791892395395,0.45654145979872424,1.75728811906853,38,"Cd274,Nlrc5,Dtx4,Parp14,Fcgr2b,Smcr8,Havcr2,Usp18,Ifi207,Clec2d,Isg15,Stat2,Acod1,Nmi,Abr,C9orf72,Tap1,Tap2,Tgfb1,Trafd1,Zdhhc18",negative regulation of immune response,mtb,pos,neg,lung,15,Neutrophil,GO:0050777,dendritic cell migration,NA
